"index","fiberhood","f3","netsecfootage","connected","completed","upstreamsection","downstreamchildren","f1percent","f2percent","f3percent","detaileddesignstatus","fiberpullfootage","ponlocationapproved","residentialhhp","strandfootage","constructionpackagestatus","project","permitsapproved","borefootage","asbuiltscomplete","specialprojectsmduhoaother","businesshhp","totalhhp","detaileddesignstartdate","ponsize","projectedborefootage","odc","ponlocationdesigned","detaileddesigncompletiondate","preliminarycxpsenttoconstruction","asbuiltsreceivedfromconstruction","phase","estimatedaerialpercent","estimatedugpercent","estimatedpathfootage","dateconstructionpassedtooperations","poncabinetsetdate","actualactivationdate","constructionstartdate","borefootagecompleted","remainingstrand","targetconstructioncompletedate","actualconstructioncompletedate","asbuiltssenttoengineering","constructionpercentagecompleted","dateopsapprovedforactivation","strandcompleted","targetactivationdate","borefootageremaining","odccabinetready","numpermits","permitapprovalstatus","permitapproveddate","permitsubmitdate","packagestatus","packagehomesearned","rolluphomesearned","downstreamhomes","ringestpackagefootage","ringpackagestatus","ringpercentcomplete","feederestpackagefootage","feederpackagestatus","feederpercentcomplete","f1f2f3estfootage","robustdetail","fhpercentcomplete","fhnetworkstatus","networkstatus","homesearned","ringhomesearnedshare","feederhomesearnedshare","fiberhoodhomesearnedshare","packagepercentcomplete","ring","feeder","hiearchy","hhp","coszonename","coscoalescezonegroup","coszonecurrentstatus","cossurveyorsignup","coszonestatus","cosfhname","cxinfrastructurecompletedate","plannedactivatedate","plannedmogroup","actualactivatedate","litmogroup","infactualcost","infactuallaborcost","infactualmaterialcost","inftotalstrand","inftotalduct","infpathfootage","infcostperpathmile","infcostperhhp","aerestcosttobuild","ugestcosttobuild","estcosttobuild","costtobuild","costperhhp","cabaddress","cabbandwidthtest10gigringcomplete","cabphase","cabsiteplancompleteest","cabrackconfigurecalixequipcomplete","cabstarte7finalconfigalarmfmptestingest","caboepwrmakereadystart","cabagghub","cabodccabinet","cabwirepowerodccabinetstartest","cabaddressrequestsubmitted","cabpermitsreceivedest","cabpermitssubmittedactual","cabe7finalconfigalarmfmptestingcomple","cabsplicetestringfibersstartest","cabcabinetproductionreadyactual","cabsiteplancompleteactual","cabstart10gigringturnuptestest","cabpermitssubmittedest","cabwirepowerodccabinetstartactual","cabpermitsreceivedactual","cabelectricalinspectionapprovedest","cabcabinetproductionreadyest","cabdesignpermitstart","cabwirepowerodccabinetcompleteactual","cabstart10gigringturnuptestactual","cabelectricalinspectionapprovedactual","cabconstructioncompleteactual","cabstartbandwidthtest10gigringactual","caboepwrappapproved","cabconstructionstartest","cabstarte7finalconfigalarmfmptestingactual","cabstartbandwidthtest10gigringest","caboepwrappsubmitted","cabsplicetestringfiberscomplete","cabsplicetestringfibersstartactual","cabsubtendring","cabrackbaseconfigurecalixequipstartest","cab10gigringturnuptestcomplete","cabodccabinetsize","cabconstructioncompleteest","cabrackbaseconfigurecalixequipstartactual","caboepwrconnectcomplete","cabsiteaddressrxd","cabconstructionstartactual","surveymrc","totalsurveys","surveyarpu","activemrc","actualmrc","totalsubscribers","firstinstall","activearpu","actualarpu","scheduledinstalls","firstschedinstall","earliestinstall","surveytakerate","subtakerate","combinedtakerate","penetrationbucket","surveybutnotsub","surveypercent","percentofsurveynowsub","notsubnorsurvey"
381,HK04,HK04,0,false,false,HIA09-3,{},0,0,0,Complete,0.0,,,0,Sent To Construction,Medina Fiber,,32000,,,,141,"2021-10-05",,18693,HIA09,"7/29/21","2021-11-01","2021-11-16",,"7",0.0,1.0,18693,,,,,0,0,,,,,,0,,"32000.0",NO,1,Not Submitted,,,Permitting,5,5,141,0,Planning,0.0,0,Planning,0.0,18693,"Ring: HIA Ring - Planning, Feeder: HIA09-3 - Planning, FH: Permitting",0.0375,Permitting,Permitting,5,0.0,0.0,5.2875,0.075,HIA Ring,HIA09-3,F3,141,Hinckley 04 (HK04),Medina,Survey,Survey,Survey,HK04,,,,,,,,,,,,,,0,351428,351428,351428.0,2492.4,TBD,,"6.0",,,,,HINCKLEY,HIA09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ODC 200,,,,,,729.9,11.0,66.35,,,0.0,,,,,,,0.08,0.0,0.08,<10%,11.0,0.08,0.0,130.0
382,LV08,LV08,0,false,false,HIC01-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,128,,,19262,HIC01,"8/6/21",,,,"8",0.0,1.0,19262,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,128,0,Planning,0.0,0,Planning,0.0,19262,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,128,Liverpool 08 (LV08),Medina,Survey,Survey,Survey,LV08,,,,,,,,,,,,,,0,362126,362126,362126.0,2829.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.95,5.0,77.99,,,0.0,,,,,,,0.04,0.0,0.04,<10%,5.0,0.04,0.0,123.0
383,LV04A,LV04A,0,false,false,HIC01-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,107,,,25340,HIC01,"8/6/21",,,,"8",0.0,1.0,25340,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,107,0,Planning,0.0,0,Planning,0.0,25340,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,107,Liverpool 04 A (LV04A),Medina,Survey,Survey,Survey,LV04A,,,,,,,,,,,,,,0,476392,476392,476392.0,4452.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.95,5.0,67.99,,,0.0,,,,,,,0.05,0.0,0.05,<10%,5.0,0.05,0.0,102.0
384,LV04B,LV04B,0,false,false,HIC01-1,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,154,,,,HIC01,,,,,"8",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,154,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,154,Liverpool 04 B (LV04B),Medina,Survey,Survey,Survey,LV04B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.88,11.0,71.35,,,0.0,,,,,,,0.07,0.0,0.07,<10%,11.0,0.07,0.0,143.0
385,LV07,LV07,0,false,false,HIC01-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,175,,,14370,HIC01,"8/6/21",,,,"8",0.0,1.0,14370,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,175,0,Planning,0.0,0,Planning,0.0,14370,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,175,Liverpool 07 (LV07),Medina,Survey,Survey,Survey,LV07,,,,,,,,,,,,,,0,270156,270156,270156.0,1543.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.91999999999996,9.0,56.66,,,0.0,,,,,,,0.05,0.0,0.05,<10%,9.0,0.05,0.0,166.0
386,LV03A,LV03A,0,false,false,HIC01-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,104,,,50535,HIC01,"8/6/21",,,,"8",0.0,1.0,50535,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,104,0,Planning,0.0,0,Planning,0.0,50535,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,104,Liverpool 03 A (LV03A),Medina,Survey,Survey,Survey,LV03A,,,,,,,,,,,,,,0,950058,950058,950058.0,9135.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.94,5.0,69.59,,,0.0,,,,,,,0.05,0.0,0.05,<10%,5.0,0.05,0.0,99.0
387,LV03B,LV03B,0,false,false,HIC01-1,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,113,,,,HIC01,,,,,"8",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,113,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,113,Liverpool 03 B (LV03B),Medina,Survey,Survey,Survey,LV03B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.99,1.0,49.99,,,0.0,,,,,,,0.01,0.0,0.01,<10%,1.0,0.01,0.0,112.0
388,LV09A,LV09A,0,false,false,HIC01-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,188,,,43163,HIC01,"8/6/21",,,,"8",0.0,1.0,43163,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,188,0,Planning,0.0,0,Planning,0.0,43163,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,188,Liverpool 09 A (LV09A),Medina,Survey,Survey,Survey,LV09A,,,,,,,,,,,,,,0,811464,811464,811464.0,4316.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.89,11.0,71.81,,,0.0,,,,,,,0.06,0.0,0.06,<10%,11.0,0.06,0.0,177.0
389,LV09B,LV09B,0,false,false,HIC01-1,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,96,,,,HIC01,,,,,"8",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,96,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,96,Liverpool 09 B (LV09B),Medina,Survey,Survey,Survey,LV09B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.9,10.0,66.99,,,0.0,,,,,,,0.1,0.0,0.1,<10%,10.0,0.1,0.0,86.0
390,LV06A,LV06A,0,false,false,HIC01-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,HOA,,185,,,32455,HIC01,"8/6/21",,,,"8",0.0,1.0,32455,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,185,0,Planning,0.0,0,Planning,0.0,32455,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,185,Liverpool 06 A (LV06A),Medina,Survey,Survey,Survey,LV06A,,,,,,,,,,,,,,0,610154,610154,610154.0,3298.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.92,6.0,65.49,,,0.0,,,,,,,0.03,0.0,0.03,<10%,6.0,0.03,0.0,179.0
391,LV06B,LV06B,0,false,false,HIC01-1,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,64,,,,HIC01,,,,,"8",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,64,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC01-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-1,F3,64,Liverpool 06 B (LV06B),Medina,Survey,Survey,Survey,LV06B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.92,9.0,57.77,,,0.0,,,,,,,0.14,0.0,0.14,>10%,9.0,0.14,0.0,55.0
392,LV05,LV05,0,false,false,HIC01-2,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,96,,,11317,HIC01,"8/6/21",,,,"8",0.0,1.0,11317,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,96,0,Planning,0.0,0,Planning,0.0,11317,"Ring: HIC Ring - Planning, Feeder: HIC01-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-2,F3,96,Liverpool 05 (LV05),Medina,Survey,Survey,Survey,LV05,,,,,,,,,,,,,,0,212760,212760,212760.0,2216.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.86,12.0,66.32,,,0.0,,,,,,,0.12,0.0,0.12,>10%,12.0,0.12,0.0,84.0
393,LV01B,LV01B,0,false,false,HIC01-2,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,113,,,28873,HIC01,"8/6/21",,,,"8",0.0,1.0,28873,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,113,0,Planning,0.0,0,Planning,0.0,28873,"Ring: HIC Ring - Planning, Feeder: HIC01-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-2,F3,113,Liverpool 01 B (LV01B),Medina,Survey,Survey,Survey,LV01B,,,,,,,,,,,,,,0,542812,542812,542812.0,4803.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.91,9.0,59.99,,,0.0,,,,,,,0.08,0.0,0.08,<10%,9.0,0.08,0.0,104.0
394,LV01A,LV01A,0,false,false,HIC01-2,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,184,,,,HIC01,,,,,"8",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,184,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC01-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-2,F3,184,Liverpool 01 A (LV01A),Medina,Survey,Survey,Survey,LV01A,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.79,18.0,72.1,,,0.0,,,,,,,0.1,0.0,0.1,<10%,18.0,0.1,0.0,166.0
395,YR16,YR16,0,false,false,HIC01-2,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,127,,,31727,HIC01,"8/6/21",,,,"8",0.0,1.0,31727,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,127,0,Planning,0.0,0,Planning,0.0,31727,"Ring: HIC Ring - Planning, Feeder: HIC01-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-2,F3,127,York 16 (YR16),Medina,Survey,Survey,Survey,YR16,,,,,,,,,,,,,,0,596468,596468,596468.0,4696.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.9,9.0,74.21,,,0.0,,,,,,,0.07,0.0,0.07,<10%,9.0,0.07,0.0,118.0
396,LV02B,LV02B,0,false,false,HIC01-2,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,152,,,33024,HIC01,"8/6/21",,,,"8",0.0,1.0,33024,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,152,0,Planning,0.0,0,Planning,0.0,33024,"Ring: HIC Ring - Planning, Feeder: HIC01-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-2,F3,152,Liverpool 02 B (LV02B),Medina,Survey,Survey,Survey,LV02B,,,,,,,,,,,,,,0,620851,620851,620851.0,4084.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.91,10.0,64.99,,,0.0,,,,,,,0.07,0.0,0.07,<10%,10.0,0.07,0.0,142.0
397,LV02A,LV02A,0,false,false,HIC01-2,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,46,,,,HIC01,,,,,"8",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,46,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC01-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC01-2,F3,46,Liverpool 02 A (LV02A),Medina,Survey,Survey,Survey,LV02A,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.98,2.0,89.99,,,0.0,,,,,,,0.04,0.0,0.04,<10%,2.0,0.04,0.0,44.0
398,YR13,YR13,0,false,false,HIC02-1,{},0,0,0,Ready For QC,0.0,,,0,,Medina Fiber,,0,,,,95,"2022-11-29",,11067,HIC02,"8/17/21",,,,"9",0.0,1.0,11067,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Detailed Design,1,1,95,0,Planning,0.0,0,Planning,0.0,11067,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Detailed Design",0.0125,Detailed Design,Detailed Design,1,0.0,0.0,1.1875,0.025,HIC Ring,HIC02-1,F3,95,York 13 (YR13),Medina,Survey,Survey,Survey,YR13,,,,,,,,,,,,,,0,208060,208060,208060.0,2190.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.94,7.0,43.99,,,0.0,,,,,,,0.07,0.0,0.07,<10%,7.0,0.07,0.0,88.0
399,YR12,YR12,0,false,false,HIC02-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,64,,,11627,HIC02,"8/17/21",,,,"9",0.0,1.0,11627,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,64,0,Planning,0.0,0,Planning,0.0,11627,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,64,York 12 (YR12),Medina,Survey,Survey,Survey,YR12,,,,,,,,,,,,,,0,218588,218588,218588.0,3415.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.94,7.0,61.42,,,0.0,,,,,,,0.11,0.0,0.11,>10%,7.0,0.11,0.0,57.0
400,YR09,YR09,0,false,false,HIC02-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,96,,,12011,HIC02,"8/17/21",,,,"9",0.0,1.0,12011,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,96,0,Planning,0.0,0,Planning,0.0,12011,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,96,York 09 (YR09),Medina,Survey,Survey,Survey,YR09,,,,,,,,,,,,,,0,225807,225807,225807.0,2352.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.94,6.0,68.32,,,0.0,,,,,,,0.06,0.0,0.06,<10%,6.0,0.06,0.0,90.0
401,YR10A,YR10A,0,false,false,HIC02-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,63,,,22196,HIC02,"8/17/21",,,,"9",0.0,1.0,22196,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,63,0,Planning,0.0,0,Planning,0.0,22196,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,63,York 10 A (YR10A),Medina,Survey,Survey,Survey,YR10A,,,,,,,,,,,,,,0,417285,417285,417285.0,6623.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.92,9.0,54.44,,,0.0,,,,,,,0.14,0.0,0.14,>10%,9.0,0.14,0.0,54.0
402,YR10B,YR10B,0,false,false,HIC02-1,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,63,,,,HIC02,,,,,"9",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,63,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,63,York 10 B (YR10B),Medina,Survey,Survey,Survey,YR10B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.92999999999995,7.0,62.56,,,0.0,,,,,,,0.11,0.0,0.11,>10%,7.0,0.11,0.0,56.0
403,LF12,LF12,0,false,false,HIC02-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,Private Street,,94,,,7791,HIC02,"8/17/21",,,,"9",0.0,1.0,7791,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,94,0,Planning,0.0,0,Planning,0.0,7791,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,94,Lafayette 12 (LF12),Medina,Survey,Survey,Survey,LF12,,,,,,,,,,,,,,0,146471,146471,146471.0,1558.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.89,10.0,62.79,,,0.0,,,,,,,0.11,0.0,0.11,>10%,10.0,0.11,0.0,84.0
404,LF13A,LF13A,0,false,false,HIC02-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,45,,,28856,HIC02,"8/17/21",,,,"9",0.0,1.0,28856,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,45,0,Planning,0.0,0,Planning,0.0,28856,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,45,Lafayette 13 A (LF13A),Medina,Survey,Survey,Survey,LF13A,,,,,,,,,,,,,,0,542493,542493,542493.0,12055.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.82,17.0,66.34,,,0.0,,,,,,,0.38,0.0,0.38,>30%,17.0,0.38,0.0,28.0
405,LF13B,LF13B,0,false,false,HIC02-1,{},0,0,0,,0.0,,,0,,Medina Fiber,,0,,,,62,,,,HIC02,,,,,"9",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,62,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,62,Lafayette 13 B (LF13B),Medina,Survey,Survey,Survey,LF13B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.87,14.0,52.85,,,0.0,,,,,,,0.23,0.0,0.23,>20%,14.0,0.23,0.0,48.0
406,YR14A,YR14A,0,false,false,HIC02-1,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,105,,,45546,HIC02,"8/17/21",,,,"9",0.0,1.0,45546,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,105,0,Planning,0.0,0,Planning,0.0,45546,"Ring: HIC Ring - Planning, Feeder: HIC02-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-1,F3,105,York 14 A (YR14A),Medina,Survey,Survey,Survey,YR14A,,,,,,,,,,,,,,0,856265,856265,856265.0,8154.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.87,13.0,75.76,,,0.0,,,,,,,0.12,0.0,0.12,>10%,13.0,0.12,0.0,92.0
407,YR14B,YR14B,0,false,false,HIC02-2,{},0,0,0,Ready For QC,0.0,,,0,,Medina Fiber,,0,,,,64,"2022-11-30",,,HIC02,,,,,"9",0.0,0.0,0,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Detailed Design,1,1,64,0,Planning,0.0,0,Planning,0.0,0,"Ring: HIC Ring - Planning, Feeder: HIC02-2 - Planning, FH: Detailed Design",0.0125,Detailed Design,Detailed Design,1,0.0,0.0,0.8,0.025,HIC Ring,HIC02-2,F3,64,York 14 B (YR14B),Medina,Survey,Survey,Survey,YR14B,,,,,,,,,,,,,,0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.94,6.0,69.99,,,0.0,,,,,,,0.09,0.0,0.09,<10%,6.0,0.09,0.0,58.0
408,YR15,YR15,0,false,false,HIC02-2,{},0,0,0,Not Started,0.0,,,0,,Medina Fiber,,0,,,,64,,,38718,HIC02,"8/17/21",,,,"9",0.0,1.0,38718,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,64,0,Planning,0.0,0,Planning,0.0,38718,"Ring: HIC Ring - Planning, Feeder: HIC02-2 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC Ring,HIC02-2,F3,64,York 15 (YR15),Medina,Survey,Survey,Survey,YR15,,,,,,,,,,,,,,0,727898,727898,727898.0,11373.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.92,10.0,56.99,,,0.0,,,,,,,0.16,0.0,0.16,>10%,10.0,0.16,0.0,54.0
409,LF16A,LF16A,0,false,false,HIC03-1,{},0,0,0,Not Started,0.0,,"97.0",0,,Medina Fiber,,0,,,"19.0",116,,,38361,HIC03,"8/18/21",,,,"10",0.0,1.0,38361,,,,,0,0,,,,,,0,,"0.0",NO,0,No Permits,,,Planning,0,0,116,0,Planning,0.0,0,Planning,0.0,38361,"Ring: HIC/MEG Ring - Planning, Feeder: HIC03-1 - Planning, FH: Planning",0.0,Planning,Planning,0,0.0,0.0,0.0,0.0,HIC/MEG Ring,HIC03-1,F3,116,Lafayette 16 A (LF16A),Medina,Survey,Survey,Survey,LF16A,,,,,,,,,,,,,,0,721187,721187,721187.0,6217.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.89,11.0,61.81,,,0.0,,,,,,,0.09,0.0,0.09,<10%,11.0,0.09,0.0,105.0
